kind;n;m;sum_n;AgeLatency;IterationCount;ExpansionVertex;ExpansionEdges;LowerBounds;UpperBounds;gen_time;sp_time
3;40;312;1100;1099;2;"[42,106]";"[316,1202]";"[411,1099]";"[1179,1099]";0.00;0.00
3;40;312;1070;1346;3;"[42,692,770]";"[315,6500,6754]";"[599,1346,1346]";"[1429,1372,1346]";9.00;9.00
3;40;312;1174;1160;4;"[42,396,676,725]";"[316,2750,5853,6217]";"[716,1160,1160,1160]";"[1284,1199,1180,1160]";8.00;9.00
3;40;312;1402;1122;4;"[42,667,755,854]";"[319,7327,8028,8978]";"[453,1122,1122,1122]";"[1252,1169,1129,1122]";15.00;18.00
3;40;312;1212;1070;7;"[42,354,403,452,461,560,629]";"[318,3821,4229,4840,4922,5294,5879]";"[499,1070,1070,1070,1070,1070,1070]";"[1179,1148,1136,1130,1091,1078,1070]";16.00;19.00
3;40;312;1043;1111;5;"[42,333,441,544,563]";"[317,2704,3954,5035,5211]";"[443,1111,1111,1111,1111]";"[1291,1182,1139,1116,1111]";9.00;10.00
3;40;312;980;1218;3;"[42,288,325]";"[318,2326,2747]";"[695,1218,1218]";"[1319,1248,1218]";2.00;3.00
3;40;312;1138;1307;4;"[42,396,597,696]";"[317,3330,5069,6426]";"[604,1307,1307,1307]";"[1561,1357,1332,1307]";7.00;10.00
3;40;312;978;1301;3;"[42,160,259]";"[317,1696,2204]";"[751,1301,1301]";"[1467,1322,1301]";1.00;2.00
3;40;312;1353;903;3;"[42,242,552]";"[317,2456,6561]";"[300,903,903]";"[1051,954,903]";4.00;5.00
3;40;312;1018;1115;3;"[42,449,567]";"[315,4734,5800]";"[381,1115,1115]";"[1150,1139,1115]";5.00;7.00
3;40;312;1159;899;4;"[42,248,415,514]";"[317,2518,4417,4982]";"[377,899,899,899]";"[994,927,925,899]";6.00;7.00
3;40;312;1083;1052;6;"[42,425,444,493,592,691]";"[315,3929,4118,4469,5172,5516]";"[647,1052,1052,1052,1052,1052]";"[1280,1127,1122,1074,1056,1052]";12.00;14.00
3;40;312;1260;1014;5;"[42,337,360,409,428]";"[316,3436,3678,4314,4594]";"[408,1014,1014,1014,1014]";"[1143,1099,1066,1039,1014]";6.00;10.00
3;40;312;960;1144;3;"[42,194,262]";"[318,1750,2521]";"[701,1144,1144]";"[1289,1212,1144]";1.00;2.00
3;40;312;1501;981;5;"[42,449,517,715,814]";"[317,5219,5626,6758,7314]";"[561,981,981,981,981]";"[1071,989,988,981,981]";14.00;17.00
3;40;312;1128;693;2;"[42,461]";"[318,4462]";"[361,693]";"[750,693]";2.00;3.00
3;40;312;859;1050;4;"[42,323,372,471]";"[316,2952,3340,3592]";"[410,1050,1050,1050]";"[1133,1100,1087,1050]";4.00;5.00
3;40;312;1182;974;4;"[42,367,388,454]";"[317,2443,2639,3428]";"[605,974,974,974]";"[1118,1079,1036,974]";4.00;5.00
3;40;312;967;1207;3;"[42,284,303]";"[319,2173,2272]";"[356,1207,1207]";"[1259,1212,1207]";2.00;2.00
3;40;312;904;903;4;"[42,341,365,375]";"[320,2812,3089,3191]";"[351,903,903,903]";"[1139,923,913,903]";3.00;5.00
3;40;312;908;925;4;"[42,332,370,469]";"[318,2383,2626,3217]";"[360,925,925,925]";"[1051,960,943,925]";4.00;4.00
3;40;312;907;1408;5;"[42,244,411,430,529]";"[317,2650,3590,3824,4710]";"[543,1408,1408,1408,1408]";"[1582,1453,1443,1419,1408]";7.00;9.00
3;40;312;1103;741;2;"[42,364]";"[319,4133]";"[448,741]";"[800,741]";2.00;2.00
3;40;312;1090;1212;4;"[42,303,422,471]";"[318,3116,4887,5421]";"[600,1212,1212,1212]";"[1524,1218,1212,1212]";6.00;9.00
3;40;312;1109;1103;4;"[42,562,571,732]";"[316,6553,6661,8232]";"[404,1103,1103,1103]";"[1167,1123,1107,1103]";11.00;14.00
